URL,URL,
URL for documentation or help,URL для доступу до документації або довідки,
URL must start with http:// or https://,URL-адреса повинна починатися з http:// або https://,
URL of the page,URL-адреса сторінки,
URL to go to on clicking the slideshow image,URL-адреса для переходу при натисканні на зображення слайд-шоу,
Unable to find DocType {0},Не вдалося знайти DocType {0},
Unable to load camera.,Не вдалося завантажити камеру.,
Unable to load: {0},Неможливо завантажити: {0},
Unable to open attached file. Did you export it as CSV?,Неможливо відкрити вкладений файл. Ви експортували його у форматі CSV?,
Unable to read file format for {0},Не вдалося прочитати формат файлу для {0},
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,"Неможливо надіслати пошту через відсутність облікового запису електронної пошти. Будь ласка, налаштуйте обліковий запис електронної пошти за замовчуванням у розділі Налаштування > Обліковий запис електронної пошти",
Unable to update event,Не вдалося оновити подію,
Unable to write file format for {0},Не вдалося записати формат файлу для {0},
Unassign Condition,Розпризначити умову,
Uncaught Server Exception,Неперехоплене виключення сервера,
Unchanged,Без змін,
Undo,Відмінити,
Undo last action,Скасувати останню дію,
Unfollow,Не стежити,
Unhandled Email,Необроблена електронна пошта,
Unhide Workspace,Розкрити робочу область,
Unique,Унікальний.,
Unknown,Невідомо,
Unknown Column: {0},Невідома колона: {0},
Unknown Rounding Method: {},Невідомий метод округлення: {},
Unknown User,Невідомий користувач,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Невідоме кодування файлу. Спробували utf-8, windows-1250, windows-1252.",
Unlock Reference Document,Розблокувати довідковий документ,
Unpublish,Не публікувати,
Unread,Непрочитане,
Unread Notification Sent,Надіслано повідомлення про непрочитане повідомлення,
Unsafe SQL query,Небезпечний SQL-запит,
Unselect All,Зняти позначку з усіх,
Unshared,Нерозділене,
Unsubscribe,Відмовитися від підписки,
Unsubscribe Method,Спосіб відписки,
Unsubscribe Param,Скасувати підписку Param,
Unsubscribed,Відписався,
Untitled Column,Колонка без назви,
Unzip,Розстібни блискавку.,
Unzipped {0} files,Розархівовано {0} файлів,
Unzipping files...,Розархівування файлів...,
Upcoming Events for Today,Найближчі події на сьогодні,
Update,Оновлення,
Update Amendment Naming,Оновлення іменування поправок,
Update Details,Деталі оновлення,
Update Existing Records,Оновлення існуючих записів,
Update Field,Оновити поле,
Update Hooks Resolution Order,Оновлення порядку вирішення хуків,
Update Order,Замовлення на оновлення,
Update Series Counter,Оновити лічильник серій,
Update Series Number,Оновити номер серії,
Update Settings,Оновлення налаштувань,
Update Translations,Оновити переклади,
Update Value,Оновити значення,
Update {0} records,Оновлення {0} записів,
Updated,Оновлено,
Updated Successfully,Оновлено успішно,
Updated To A New Version \u{1F389},Оновлено до нової версії \u{1F389},
Updated To A New Version u{1F389},Оновлено до нової версії u{1F389},
Updated To A New Version 🎉,Оновлено до нової версії 🎉,
Updated successfully,Оновлено успішно,
Updating,Оновлення,
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,Оновлення статусів черги листів. Листи будуть оброблені під час наступного запланованого запуску.,
Updating counter may lead to document name conflicts if not done properly,"Оновлення лічильника може призвести до конфлікту назв документів, якщо його не виконати належним чином",
Updating naming series options,Оновлення параметрів іменування серій,
Updating related fields...,Оновлення пов'язаних полів...,
Updating {0},Оновлення {0},
"Updating {0} of {1}, {2}","Оновлення {0} з {1}, {2}",
Upload,Завантажити,
Upload Image,Завантажити зображення,
Upload file,Завантажити файл,
Upload {0} files,Завантажити {0} файлів,
Uploaded To Dropbox,Завантажено на Dropbox,
Uploaded To Google Drive,Завантажено на Google Диск,
Use % for any non empty value.,Використовуйте % для будь-якого непорожнього значення.,
Use ASCII encoding for password,Використовуйте ASCII кодування для пароля,
Use HTML,Використовуйте HTML,
Use IMAP,Використовуйте IMAP,
Use POST,Використовуйте POST,
Use Report Chart,Використовуйте діаграму звітів,
Use SSL,Використовуйте SSL,
Use STARTTLS,Використовуйте STARTTLS,
Use TLS,Використовуйте TLS,
"Use a few words, avoid common phrases.","Використовуйте кілька слів, уникайте загальних фраз.",
Use different Email ID,Використовуйте інший Email ID,
Use of function {0} in field is restricted,Використання функції {0} в полі обмежено,
Use of sub-query or function is restricted,Використання підзапиту або функції обмежено,
Use the new Print Format Builder,Використовуйте новий конструктор форматів друку,
Use this fieldname to generate title,Використовуйте це ім'я поля для створення заголовка,
Used OAuth,Використаний OAuth,
User,Користувач,
User ,Користувач,
User '{0}' already has the role '{1}',Користувач '{0}' вже має роль '{1}',
User Agent,Агент користувача,
User Cannot Create,Користувач не може створити,
User Cannot Search,Користувач не може здійснювати пошук,
User Defaults,Користувацькі налаштування за замовчуванням,
User Details,Інформація про користувача,
User Document Type,Тип документа користувача,
User Document Types Limit Exceeded,Перевищено ліміт типів документів користувача,
User Email,Email користувача,
User Emails,Електронні адреси користувачів,
User Field,Поле користувача,
User Group,Група користувачів,
User Group Member,Член групи користувачів,
User Group Members,Члени групи користувачів,
User ID,Ідентифікатор користувача,
User ID Property,Ідентифікатор користувача Властивість,
User ID of a Blogger,Ідентифікатор користувача блогера,
User Id,Ідентифікатор користувача,
User Id Field,Поле ідентифікатора користувача,
User Id Field is mandatory in the user type {0},Поле User Id є обов'язковим для типу користувача {0}.,
User Image,Зображення користувача,
User Name,Ім'я користувача,
User Permission,Дозвіл користувача,
User Permissions,Дозволи користувача,
User Permissions are used to limit users to specific records.,Дозволи користувачів використовуються для обмеження доступу користувачів до певних записів.,
User Permissions created sucessfully,Дозволи користувача створено успішно,
User Profile,Профіль користувача,
User Role,Роль користувача,
User Select Document Type,Користувач обирає тип документа,
User Settings,Налаштування користувача,
User Social Login,Соціальний логін користувача,
User Tags,Теги користувачів,
User Type,Тип користувача,
User Type Module,Модуль типу користувача,
User can login using Email id or Mobile number,"Користувач може увійти, використовуючи ідентифікатор електронної пошти або номер мобільного телефону",
User can login using Email id or User Name,"Користувач може увійти, використовуючи ідентифікатор електронної пошти або ім'я користувача",
User does not exist,Користувач не існує,
User does not exist.,Користувач не існує.,
User does not have permission to create the new {0},Користувач не має права створювати нові {0},
User is mandatory for Share,Користувач є обов'язковим для публікації,
User must always select,Користувач повинен завжди вибирати,
User not allowed to delete {0}: {1},Користувач не має права видаляти {0}: {1},
User permission already exists,Дозвіл користувача вже існує,
User with email address {0} does not exist,Користувача з електронною адресою {0} не існує,
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,"Користувач з email: {0} не існує в системі. Будь ласка, попросіть ""Системного адміністратора"" створити користувача для вас.",
User {0} cannot be deleted,Користувача {0} не можна видалити,
User {0} cannot be disabled,Користувача {0} не можна вимкнути,
User {0} cannot be renamed,Користувача {0} не можна перейменувати,
User {0} does not have access to this document,Користувач {0} не має доступу до цього документа,
User {0} does not have doctype access via role permission for document {1},Користувач {0} не має доступу до типу доктрини через права доступу до ролі для документа {1},
User {0} has requested for data deletion,Користувач {0} подав запит на видалення даних,
User {0} is disabled,Користувача {0} вимкнено,
User {0} is not permitted to access this document.,Користувач {0} не має права доступу до цього документа.,
Userinfo URI,Userinfo URI,
Username,Ім'я користувача,
Username {0} already exists,Ім'я користувача {0} вже існує,
Users,Користувачі,
Users assigned to the reference document will get points.,"Користувачі, призначені до документа-джерела, отримуватимуть бали.",
Users with role {0}:,Користувачі з роллю {0}:,
Uses system's theme to switch between light and dark mode,Використовує тему системи для перемикання між світлим і темним режимами,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,"Використання цієї консолі може дозволити зловмисникам видати себе за вас і викрасти вашу інформацію. Не вводьте і не вставляйте код, який ви не розумієте.",
Utilization %,Використання % використання,
Valid,Дійсний,
Valid Login id required.,Потрібен дійсний логін.,
Valid email and name required,Обов`язкова наявність дійсної електронної пошти та імені,
Validate Field,Підтвердити поле,
Validation Error,Помилка валідації,
Validity,Термін дії,
Value,Значення,
Value Based On,Цінність на основі,
Value Change,Зміна значення,
Value Changed,Значення змінено,
Value To Be Set,"Значення, яке потрібно встановити",
Value cannot be changed for {0},Значення не може бути змінено для {0},
Value cannot be negative for,Значення не може бути від'ємним для,
Value cannot be negative for {0}: {1},Значення не може бути від'ємним для {0}: {1},
Value for a check field can be either 0 or 1,"Значення для контрольного поля може бути як 0, так і 1",
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,Значення для поля {0} занадто довге у {1}. Довжина має бути меншою за {2} символів,
Value for {0} cannot be a list,Значення для {0} не може бути списком,
Value from this field will be set as the due date in the ToDo,Значення з цього поля буде встановлено як термін виконання в завданні,
Value missing for,Відсутнє значення для,
Value must be one of {0},Значення повинно бути одним з {0},
Value to Validate,Значення для перевірки,
Value too big,Занадто велике значення,
Value {0} missing for {1},Значення {0} відсутнє для {1},
Value {0} must be in the valid duration format: d h m s,Значення {0} має бути у допустимому форматі тривалості: d h m s,
Value {0} must in {1} format,Значення {0} має бути у форматі {1},
Values Changed,Значення змінено,
Verdana,Вердана.,
Verfication Code,Код верифікації,
Verification,Верифікація,
Verification Code,Код верифікації,
Verification Link,Посилання для верифікації,
Verification code email not sent. Please contact Administrator.,Код підтвердження не надіслано на електронну пошту. Зверніться до адміністратора.,
Verification code has been sent to your registered email address.,Код підтвердження надіслано на вашу зареєстровану електронну адресу.,
Verified,Перевірено,
Verify,Підтвердити,
Verify Password,Підтвердити пароль,
Verifying...,Перевірка...,
Version,Версія,
Version Updated,Оновлена версія,
Video URL,URL-адреса відео,
View,Вигляд,
View All,Переглянути всі,
View Audit Trail,Перегляд журналу аудиту,
View Blog Post,Переглянути публікацію в блозі,
View Comment,Переглянути коментар,
View Full Log,Переглянути весь журнал,
View List,Переглянути список,
View Log,Переглянути журнал,
View Permitted Documents,Перегляд дозволених документів,
View Properties (via Customize Form),Переглянути Властивості (через Налаштувати форму),
View Ref,Переглянути посилання,
View Report,Переглянути звіт,
View Settings,Параметри виду,
View Switcher,Перемикач видів,
View Website,Переглянути веб-сайт,
View document,Переглянути документ,
View file,Переглянути файл,
View report in your browser,Переглянути звіт у браузері,
View this in your browser,Перегляньте це у вашому браузері,
View your response,Переглянути вашу відповідь,
View {0},Переглянути {0},
Viewed By,Переглянуто,
Virtual,Віртуальний,
Virtual DocType {} requires a static method called {} found {},Віртуальний DocType {} вимагає статичного методу з назвою {} found {},
Virtual DocType {} requires overriding an instance method called {} found {},Віртуальний DocType {} вимагає перевизначення методу екземпляра з назвою {} found {},
Visibility,Видимість,
Visit,Відвідати,
Visit Web Page,Відвідати веб-сторінку,
Visitor ID,Ідентифікатор відвідувача,
Want to discuss?,Хочеш обговорити?,
Warehouse,Склад,
Warning,Попередження,
Warning: Unable to find {0} in any table related to {1},"Попередження: Не вдалося знайти {0} в жодній таблиці, пов'язаній з {1}",
Warning: Updating counter may lead to document name conflicts if not done properly,"Попередження: Оновлення лічильника може призвести до конфлікту назв документів, якщо його не виконати належним чином",
Was this article helpful?,Чи була ця стаття корисною?,
Watch Tutorial,Дивіться навчальний посібник,
Watch Video,Дивитися відео,
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,"Ми не дозволяємо редагувати цей документ. Просто натисніть кнопку ""Редагувати"" на сторінці робочої області, щоб зробити робочу область доступною для редагування і налаштувати її на свій розсуд",
We have received a request for deletion of {0} data associated with: {1},"Ми отримали запит на видалення даних {0}, пов'язаних з: {1}",
We have received a request from you to download your {0} data associated with: {1},"Ми отримали від вас запит на завантаження ваших {0} даних, пов'язаних з: {1}",
Weak,Слабкий.,
Web Form,Веб-форма,
Web Form Field,Поле веб-форми,
Web Form Fields,Поля веб-форми,
Web Form List Column,Стовпчик списку веб-форми,
Web Page,Веб-сторінка,
Web Page Block,Блокування веб-сторінки,
Web Page URL,URL-адреса веб-сторінки,
Web Page View,Перегляд веб-сторінки,
Web Template,Веб-шаблон,
Web Template Field,Поле веб-шаблону,
Web Template Values,Значення веб-шаблону,
Web Template is not specified,Веб-шаблон не вказано,
Web View,Веб-перегляд,
Web-сайт,Веб-сайт,
Webhook,Webhook,
Webhook Data,Дані веб-хука,
Webhook Header,Заголовок веб-хука,
Webhook Headers,Заголовки веб-хуків,
Webhook Request,Запит до веб-хука,
Webhook Request Log,Журнал запитів до веб-хука,
Webhook Secret,Секрет веб-гака,
Webhook Security,Безпека Webhook,
Webhook Trigger,Тригер веб-гака,
Webhook URL,URL-адреса веб-хука,
Website,Веб-сайт,
Website Analytics,Аналітика сайту,
Website Manager,Менеджер веб-сайту,
Website Meta Tag,Мета-тег веб-сайту,
Website Route Meta,Мета маршруту веб-сайту,
Website Route Redirect,Перенаправлення маршруту веб-сайту,
Website Script,Скрипт веб-сайту,
Website Search Field,Поле пошуку на сайті,
Website Search Field must be a valid fieldname,Поле пошуку веб-сайту має бути дійсним іменем поля,
Website Settings,Налаштування веб-сайту,
Website Sidebar,Бічна панель сайту,
Website Sidebar Item,Елемент бічної панелі сайту,
Website Slideshow,Слайд-шоу на сайті,
Website Slideshow Item,Елемент слайд-шоу веб-сайту,
Website Theme,Тема сайту,
Website Theme Ignore App,Додаток для ігнорування теми веб-сайту,
Website Theme Image,Тема веб-сайту Зображення,
Website Theme Image Link,Посилання на зображення теми веб-сайту,
Wednesday,Середа,
Week,Тиждень,
Weekdays,Будні дні,
Weekly,Щотижня,
Weekly Long,Тижневик ""Довгий,
Welcome,Ласкаво просимо.,
Welcome Email Template,Шаблон привітального листа,
Welcome Workspace,Ласкаво просимо до робочого простору,
Welcome email sent,Надіслано вітальний лист,
Welcome to {0},Ласкаво просимо до {0},
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Якщо цю опцію увімкнено, гості зможуть завантажувати файли до вашого додатку. Ви можете увімкнути її, якщо хочете збирати файли від користувачів без їхнього входу в систему, наприклад, у веб-формі заявки на роботу.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Під час завантаження файлів примусово використовувати захоплення зображень через веб-камеру. Якщо цю опцію знято, за замовчуванням буде використовуватися вбудована камера мобільного пристрою, коли буде виявлено використання з мобільного.",
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Коли ви внесете зміни до документа після скасування і збережете його, він отримає новий номер, який є версією старого номера.",
Which view of the associated DocType should this shortcut take you to?,До якого подання пов'язаного з ним типу документа слід перейти за допомогою цього ярлика?,
Width,Ширина,
Widths can be set in px or %.,Ширину можна задати в пікселях або в %.,
Wildcard Filter,Фільтр підстановочних знаків,
Will add ""%"" before and after the query,Додасть ""%"" до і після запиту,
Will be used in url (usually first name).,Буде використовуватися в url (зазвичай ім'я).,
Will be your login ID,Це буде ваш логін,
Will only be shown if section headings are enabled,Відображатиметься лише якщо увімкнено заголовки розділів,
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,"Запускатиме заплановані завдання лише один раз на день для неактивних сайтів. За замовчуванням 4 дні, якщо встановлено 0.",
With Letter head,З фірмовим бланком,
Worflow States Don't Exist,Станів відтоку не існує,
Worker Information,Інформація про працівників,
Worker Name,Ім'я працівника,
Workflow,Робочий процес,
Workflow Action,Робочий процес Дія,
Workflow Action Master,Майстер дій робочого процесу,
Workflow Action Name,Робочий процес Назва дії Назва дії,
Workflow Action Permitted Role,Робочий процес Дія Дозволена Роль,
Workflow Action is not created for optional states,Для необов'язкових станів дія не створюється,
Workflow Builder,Конструктор робочих процесів,
Workflow Builder ID,Ідентифікатор Конструктора робочих процесів,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,Workflow Builder дозволяє створювати робочі процеси візуально. Ви можете перетягувати стани і зв'язувати їх для створення переходів. Також ви можете оновити їхні властивості з бічної панелі.,
Workflow Data,Дані робочого процесу,
Workflow Document State,Стан документу документообігу,
Workflow Name,Назва робочого процесу,
Workflow State,Стан робочого процесу,
Workflow State Field,Поле стану робочого процесу,
Workflow State not set,Стан робочого процесу не встановлено,
Workflow State transition not allowed from {0} to {1},Не дозволено перехід стану потоку робіт з {0} на {1},
Workflow Status,Статус робочого процесу,
Workflow Transition,Перехід робочого процесу,
Workflow state represents the current state of a document.,Стан документообігу відображає поточний стан документа.,
Workspace,Робочий простір,
Workspace <b>{0}</b> does not exist,Робоча область <b>{0}</b> не існує,
Workspace Chart,Схема робочого простору,
Workspace Custom Block,Робоча область Користувацький блок,
Workspace Link,Посилання на робочу область,
Workspace Manager,Менеджер робочого простору,
Workspace Number Card,Картка з номером робочого місця,
Workspace Quick List,Швидкий список робочого простору,
Workspace Shortcut,Ярлик робочої області,
Workspace {0} Created Successfully,Робоча область {0} Створено успішно,
Workspace {0} Deleted Successfully,Робоча область {0} Видалено успішно,
Workspace {0} Edited Successfully,Робоча область {0} Успішно відредаговано,
Workspaces,Робочі місця,
Write,Напишіть,
Wrong Fetch From value,Неправильне значення Fetch From,
X Axis Field,Поле осі X,
X Field,Х-поле,
XLSX,XLSX,
Y Axis,Вісь Y,
Y Axis Fields,Поля осі Y,
Y Field,Поле Y,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Яндекс.Пошта,
Year,Рік,
Yearly,Щорічно,
Yellow,Жовтий,
Yes,Так,
You,Ти.,
You Liked,Вам сподобалось,
You are connected to internet.,Ви підключені до Інтернету.,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},"Вам не дозволено доступ до цього запису {0}, оскільки він пов'язаний з {1} '{2}' у полі {3}",
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}","Вам не дозволено доступ до цього запису {0}, оскільки він пов'язаний з {1} '{2}' у рядку {3}, полі {4}",
You are not allowed to create columns,Ви не маєте права створювати стовпці,
You are not allowed to delete Standard Report,Ви не маєте права видаляти Стандартний звіт,
You are not allowed to delete a standard Website Theme,Ви не можете видалити стандартну тему сайту,
You are not allowed to edit the report.,Ви не маєте права редагувати звіт.,
You are not allowed to export {} doctype,Вам не дозволено експортувати {} doctype,
You are not allowed to print this report,Ви не маєте права друкувати цей звіт,
You are not allowed to send emails related to this document,"Ви не маєте права надсилати електронні листи, пов'язані з цим документом",
You are not allowed to update this Web Form Document,Ви не маєте права оновлювати цей документ веб-форми,
You are not connected to Internet. Retry after sometime.,Ви не підключені до Інтернету. Спробуйте через деякий час.,
You are not permitted to access this page without login.,Ви не маєте права доступу до цієї сторінки без авторизації.,
You are not permitted to access this page.,Ви не маєте права доступу до цієї сторінки.,
You are not permitted to access this resource.,Ви не маєте права доступу до цього ресурсу.,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Ви переглядаєте цей документ. Ви будете отримувати щоденні оновлення електронною поштою. Ви можете змінити це в Налаштуваннях користувача.,
"You are only allowed to update order, do not remove or add apps.","Ви можете лише оновлювати замовлення, але не можете видаляти або додавати додатки.",
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).","Якщо ви виберете параметр Синхронізація як ВСЕ, це призведе до пересинхронізації всіх прочитаних і непрочитаних повідомлень з сервера. Це також може призвести до дублювання повідомлень (електронних листів).",
You attached {0},Ви прикріпили {0},
You can add dynamic properties from the document by using Jinja templating.,Ви можете додавати динамічні властивості з документа за допомогою шаблонів Jinja.,
You can also copy-paste following link in your browser,Ви також можете скопіювати та вставити наступне посилання у вашому браузері,
You can also copy-paste this ,Ви також можете скопіювати та вставити це,
You can also copy-paste this {0} to your browser,Ви також можете скопіювати та вставити цей {0} у ваш браузер,
"You can change Submitted documents by cancelling them and then, amending them.","Ви можете змінити подані документи, скасувавши їх, а потім внісши до них зміни.",
You can change the retention policy from {0}.,Ви можете змінити політику збереження з {0}.,
You can continue with the onboarding after exploring this page,Ви можете продовжити знайомство з програмою після ознайомлення з цією сторінкою,
You can increase the limit from System Settings.,Збільшити ліміт можна в налаштуваннях системи.,
You can manually remove the lock if you think it's safe: {},"Ви можете вручну зняти блокування, якщо вважаєте, що це безпечно: {}",
You can only insert images in Markdown fields,Ви можете вставляти зображення тільки в поля націнки,
You can only set the 3 custom doctypes in the Document Types table.,Ви можете встановити лише 3 користувацькі доктрини в таблиці Типи документів.,
"You can only upload JPG, PNG, PDF, TXT or Microsoft documents.","Ви можете завантажувати лише документи у форматах JPG, PNG, PDF, TXT або Microsoft.",
You can only upload upto 5000 records in one go. (may be less in some cases),Ви можете завантажити до 5000 записів за один раз. (в деяких випадках може бути менше),
"You can select one from the following,","Ви можете вибрати один з наступних варіантів,",
You can try changing the filters of your report.,Ви можете спробувати змінити фільтри вашого звіту.,
You can use Customize Form to set levels on fields.,"Ви можете використовувати Налаштування форми, щоб встановити рівні для полів.",
You can use wildcard %,Ви можете використовувати символ %,
You can't set 'Options' for field {0},Для поля {0} не можна встановити значення ""Опції,
You can't set 'Translatable' for field {0},Ви не можете встановити значення ""Перекладний"" для поля {0},
You cancelled this document,Ви скасували цей документ,
You cancelled this document {1},Ви скасували цей документ {1},
You cannot create a dashboard chart from single DocTypes,Ви не можете створити діаграму дашборду з окремих типів документів,
You cannot give review points to yourself,Ви не можете нараховувати собі бали за рецензії,
You cannot unset 'Read Only' for field {0},Ви не можете встановити значення ""Тільки для читання"" для поля {0},
You changed the value of {0},Ви змінили значення {0},
You changed the value of {0} {1},Ви змінили значення {0} {1},
You changed the values for {0},Ви змінили значення для {0},
You changed the values for {0} {1},Ви змінили значення для {0} {1},
You changed {0} to {1},Ви змінили {0} на {1},
You created this,Ти створив це.,
You do not have Read or Select Permissions for {},У вас немає прав на читання або вибір для {},
You do not have enough permissions to access this resource. Please contact your manager to get access.,"У вас недостатньо прав для доступу до цього ресурсу. Будь ласка, зв'яжіться з вашим менеджером, щоб отримати доступ.",
You do not have enough permissions to complete the action,У вас недостатньо прав для завершення дії,
You do not have enough points,У вас недостатньо балів,
You do not have enough review points,У вас недостатньо балів для перегляду,
You do not have permission to view this document,Ви не маєте дозволу на перегляд цього документа,
You do not have permissions to cancel all linked documents.,У вас немає прав на скасування всіх пов'язаних документів.,
You don't have access to Report: {0},Ви не маєте доступу до Звітів: {0},
You don't have permission to access the {0} DocType.,Ви не маєте дозволу на доступ до {0} DocType.,
You don't have permission to access this file,Ви не маєте права доступу до цього файлу,
You don't have permission to get a report on: {0},У вас немає дозволу на отримання звіту: {0},
You don't have the permissions to access this document,У вас немає прав доступу до цього документа,
You gained {0} point,Ви набрали {0} очок,
You gained {0} points,Ви набрали {0} балів,
You have a new message from: ,Ви маєте нове повідомлення від:,
You have been successfully logged out,Ви успішно увійшли в систему,
You have hit the row size limit on database table: {0},Досягнуто обмеження на розмір рядка в таблиці бази даних: {0},
You have not entered a value. The field will be set to empty.,Ви не ввели значення. Поле буде встановлено порожнім.,
You have received a ❤️ like on your blog post,Ви отримали ❤️ лайк на вашу публікацію в блозі,
You have to enable Two Factor Auth from System Settings.,Вам потрібно ввімкнути двофакторну автентифікацію в системних налаштуваннях.,
You have unsaved changes in this form. Please save before you continue.,"Ви не зберегли зміни в цій формі. Будь ласка, збережіть їх, перш ніж продовжити.",
You have unseen {0},Ти не бачив {0},
You haven't added any Dashboard Charts or Number Cards yet.,Ви ще не додали жодної діаграми або цифрової картки.,
You haven't created a {0} yet,Ви ще не створили {0},
You hit the rate limit because of too many requests. Please try after sometime.,"Ви перевищили ліміт швидкості через занадто велику кількість запитів. Будь ласка, спробуйте через деякий час.",
You last edited this,Ви востаннє редагували це,
You must add atleast one link.,Ви повинні додати принаймні одне посилання.,
You must be logged in to use this form.,"Ви повинні увійти в систему, щоб використовувати цю форму.",
You must login to submit this form,"Ви повинні увійти, щоб надіслати цю форму",
You need to be Workspace Manager to edit this document,"Щоб редагувати цей документ, вам потрібно бути менеджером робочого простору",
You need to be in developer mode to edit a Standard Web Form,"Щоб редагувати стандартну веб-форму, вам потрібно перебувати в режимі розробника",
You need to be logged in and have System Manager Role to be able to access backups.,"Щоб отримати доступ до резервних копій, вам потрібно увійти в систему та мати роль системного адміністратора.",
You need to be logged in to access this page,"Ви повинні увійти, щоб отримати доступ до цієї сторінки",
You need to be logged in to access this {0}.,"Ви повинні увійти, щоб отримати доступ до цього {0}.",
You need to create these first: ,Спочатку їх потрібно створити:,
You need to enable JavaScript for your app to work.,"Щоб ваш додаток працював, вам потрібно увімкнути JavaScript.",
You need to have ""Share"" permission,Вам потрібно мати дозвіл ""Поділитися"",
You need to install pycups to use this feature!,"Щоб скористатися цією функцією, вам потрібно встановити pycups!",
You need to set one IMAP folder for {0},Вам потрібно встановити одну папку IMAP для {0},
You need write permission to rename,Вам потрібен письмовий дозвіл на перейменування,
You need {0} permission to fetch values from {1} {2},Вам потрібен дозвіл {0} для отримання значень з {1} {2},
You removed attachment {0},Ви видалили вкладення {0},
You seem good to go!,"Здається, ви готові йти!",
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,"Здається, ви написали своє ім\'я замість електронної пошти. Будь ласка, введіть дійсну адресу електронної пошти, щоб ми могли вам відповісти.",
You selected Draft or Cancelled documents,Ви вибрали Чернетки або Скасовані документи,
You submitted this document,Ви надіслали цей документ,
You submitted this document {0},Ви надіслали цей документ {0},
You unfollowed this document,Ви відписалися від цього документа,
You viewed this,Ви переглянули це,
Your Country,Ваша країна,
Your Language,Ваша мова,
Your Name,Ваше ім'я.,
Your Shortcuts,Ваші ярлики,
Your account has been deleted,Ваш обліковий запис видалено,
Your account has been locked and will resume after {0} seconds,"Ваш обліковий запис було заблоковано, його буде відновлено через {0} секунд",
Your assignment on {0} {1} has been removed by {2},Ваше призначення на {0} {1} було видалено {2}.,
Your browser does not support the audio element.,Ваш браузер не підтримує аудіоелемент.,
Your browser does not support the video element.,Ваш браузер не підтримує елемент відео.,
Your connection request to Google Calendar was successfully accepted,Ваш запит на підключення до Google Calendar успішно прийнято,
